rpm,amostra_ajustada,tempo
6550.22,2911.328445715353,1.9983100805659268
6222.71,2939.815775308092,1.9993122420907843
6410.26,2967.5276062986004,2.0003144036156417
6673.73,2994.3675103833725,2.0013165651404994
6759.66,3020.1752792542648,2.002318726665357
6382.98,3045.0256563483904,2.0033208881902147
6730.77,3069.1406677319774,2.004323049715072
6702.13,3092.5547563269483,2.0053252112399296
6932.77,3115.0973708105507,2.0063273727647872
6702.13,3136.600550024492,2.0073295342896444
6903.77,3156.93124636727,2.008331695814502
6962.03,3175.883686132534,2.0093338573393598
6991.53,3193.2007933077216,2.0103360188642174
6962.03,3208.677050330464,2.0113381803890746
7051.28,3222.1533076296832,2.0123403419139323
6932.77,3233.430387441725,2.01334250343879
7187.5,3242.2001138699457,2.0143446649636476
6962.03,3248.051537907946,2.015346826488505
7217.57,3250.528090126753,2.0163489880133625
6962.03,3249.161567749388,2.01735114953822
7051.28,3243.4360749379694,2.0183533110630774
7217.57,3232.742898050576,2.019355472587935
7187.5,3216.557621132998,2.0203576341127927
6991.53,3194.7760417859045,2.0213597956376503
7217.57,3167.882211491364,2.0223619571625076
6932.77,3137.0180393704177,2.023364118687365
7217.57,3104.1581971685173,2.024366280212223
7128.1,3072.4249071262157,2.02536844173708
6962.03,3046.481191541705,2.0263706032619377
3554.5,3031.744592672597,2.0273727647867954
6428.57,3031.2123412383735,2.028374926311653
7021.28,3042.9686873121063,2.0293770878365103
6991.53,3061.868623527321,2.030379249361368
7021.28,3082.7763378459936,2.0313814108862256
6991.53,3101.8869571998225,2.0323835724110833
6991.53,3116.689004754314,2.0333857339359405
7112.07,3125.793758032664,2.034387895460798
6702.13,3128.788384512164,2.035390056985656
7021.28,3125.965641226103,2.036392218510513
6673.73,3117.9900667857105,2.0373943800353707
6759.66,3105.661146833242,2.0383965415602283
6759.66,3089.737354969393,2.039398703085086
6818.18,3070.913151729658,2.040400864609943
6410.26,3049.9245083867886,2.041403026134801
6730.77,3027.482660071278,2.0424051876596585
6465.52,3004.1367956547533,2.0434073491845157
6465.52,2980.2921417156153,2.0444095107093734
6465.52,2956.236057107959,2.045411672234231
6465.52,2932.163078216551,2.0464138337590887
6222.71,2908.2695549383498,2.047415995283946
6250.0,2884.722805432569,2.0484181568088036
6305.31,2861.5281759191366,2.0494203183336612
6142.24,2838.5499591140206,2.050422479858519
6195.65,2815.6299807675914,2.051424641383376
6195.65,2792.670803658526,2.0524268029082338
5844.16,2769.6858288789595,2.0534289644330914
6142.24,2746.7254884395743,2.0544311259579486
5869.56,2723.780861040475,2.0554332874828063
5895.2,2700.8180076342646,2.056435449007664
5895.2,2677.8093548495003,2.0574376105325216
5666.67,2654.7148910809215,2.058439772057379
6026.79,2631.5051652393295,2.0594419335822365
5543.48,2608.2818733054223,2.060444095107094
5641.59,2585.3412502089013,2.061446256631952
5641.59,2563.032849178363,2.062448418156809
5381.17,2541.6297907405647,2.0634505796816667
5641.59,2521.3004771215906,2.0644527412065243
5381.17,2502.12619578329,2.0654549027313815
5429.86,2484.1691761208576,2.066457064256239
5357.14,2467.475198216067,2.067459225781097
5381.17,2452.0361484299438,2.0684613873059545
5357.14,2437.8341272238367,2.0694635488308117
5309.73,2424.9272692732516,2.0704657103556694
5090.5,2413.4396881031726,2.071467871880527
5454.55,2403.4401202499535,2.0724700334053843
5113.64,2394.9379075187494,2.073472194930242
5113.64,2387.9536864161746,2.0744743564550996
5405.41,2382.4558952964903,2.0754765179799572
5090.5,2378.3887176747126,2.0764786795048145
5113.64,2375.777609930891,2.077480841029672
5429.86,2374.679705450984,2.07848300255453
4955.95,2375.1988303873454,2.0794851640793874
5044.84,2377.458044106931,2.0804873256042447
5454.55,2381.36603575621,2.0814894871291023
5067.57,2386.6541653747972,2.08249164865396
5381.17,2393.157170343446,2.083493810178817
5113.64,2400.8739848165674,2.084495971703675
5479.45,2409.9135744868913,2.0854981332285325
5067.57,2420.5071324433147,2.08650029475339
5405.41,2432.953042335785,2.0875024562782474
5136.99,2447.453257523964,2.088504617803105
5479.45,2463.991117770368,2.0895067793279627
5405.41,2482.36561018829,2.09050894085282
5429.86,2502.327822440118,2.0915111023776776
5405.41,2523.6078755067424,2.0925132639025352
5641.59,2545.810933779524,2.093515425427393
5795.45,2568.4862865607715,2.09451758695225
5691.96,2591.441088223587,2.0955197484771078
5381.17,2614.8356137943247,2.0965219100019654
6026.79,2638.845730004552,2.097524071526823
5641.59,2663.447488279547,2.0985262330516803
6026.79,2688.570964666058,2.099528394576538
5844.16,2714.233155698813,2.1005305561013956
5973.45,2740.5199504384072,2.101532717626253
5947.14,2767.4862045407895,2.1025348791511105
6222.71,2795.064120710186,2.103537040675968
5973.45,2823.089048135624,2.104539202200826
6305.31,2851.3145990677795,2.105541363725683
6195.65,2879.361965911138,2.1065435252505407
6493.51,2906.7632134274522,2.1075456867753983
6578.95,2933.1705889026575,2.108547848300256
6355.93,2958.601135616531,2.109550009825113
6437.77,2983.396922571965,2.110552171349971
6465.52,3007.868454306191,2.1115543328748285
6702.13,3032.0528329469216,2.1125564943996857
6788.79,3055.843183060069,2.1135586559245434
6410.26,3079.2014383899354,2.114560817449401
6932.77,3102.0640014517226,2.1155629789742587
6759.66,3124.1730335351785,2.116565140499116
6932.77,3145.190212320779,2.1175673020239736
7021.28,3164.895013747148,2.1185694635488312
6962.03,3183.3097166771736,2.1195716250736885
6702.13,3200.6605548257585,2.120573786598546
7157.68,3217.0724131823267,2.1215759481234038
6962.03,3232.3701648716674,2.1225781096482614
7309.32,3246.2600546941794,2.1235802711731186
6875.0,3258.564425737242,2.1245824326979763
7247.9,3269.1959295801644,2.125584594222834
7278.48,3278.065796006429,2.1265867557476916
6932.77,3285.157171543211,2.127588917272549
7247.9,3290.4858334816313,2.1285910787974065
7247.9,3293.936943962851,2.129593240322264
7247.9,3295.367233651364,2.1305954018471214
7309.32,3294.852387622682,2.131597563371979
6875.0,3292.7087324079575,2.1325997248968367
7247.9,3289.2097756822322,2.1336018864216943
7157.68,3284.330015910133,2.1346040479465516
7187.5,3277.8467123383284,2.1356062094714092
7187.5,3269.573210475663,2.136608370996267
6991.53,3259.4236681988755,2.1376105325211245
7340.43,3247.379734542279,2.1386126940459818
6903.77,3233.5388509856625,2.1396148555708394
7021.28,3218.1428255215433,2.140617017095697
6991.53,3201.4333977101605,2.1416191786205543
7081.54,3183.597925629316,2.142621340145412
6759.66,3164.905747919583,2.1436235016702696
6759.66,3145.6704150380756,2.1446256631951273
6991.53,3126.0415590326124,2.1456278247199845
6730.77,3106.0446958854936,2.146629986244842
6730.77,3085.786189162626,2.1476321477697
6730.77,3065.470295471017,2.148634309294557
6465.52,3045.2917135958687,2.1496364708194147
6759.66,3025.3428254116566,2.1506386323442723
6493.51,3005.619954629647,2.15164079386913
6437.77,2986.1040637146316,2.152642955393987
6465.52,2966.705422756488,2.153645116918845
6521.74,2947.1901560701453,2.1546472784437025
6465.52,2927.3322386478226,2.15564943996856
6222.71,2907.0893516883157,2.1566516014934174
6195.65,2886.49074769059,2.157653763018275
6550.22,2865.4432516545476,2.1586559245431327
6195.65,2843.9026487000565,2.15965808606799
5869.56,2822.0949162928187,2.1606602475928476
6195.65,2800.2376516815816,2.1616624091177052
6089.74,2778.233292344418,2.162664570642563
6195.65,2755.883741531952,2.16366673216742
5869.56,2733.2397097127973,2.1646688936922778
5895.2,2710.61181404199,2.1656710552171354
5895.2,2688.3540535956336,2.1666732167419926
5616.74,2666.7083515531212,2.1676753782668503
5921.05,2645.729530101649,2.168677539791708
5666.67,2625.306183496593,2.1696797013165656
5616.74,2605.2698834485395,2.170681862841423
5947.14,2585.4698571245026,2.1716840243662805
5309.73,2565.8806402239575,2.172686185891138
5691.96,2546.617219919607,2.173688347415996
5405.41,2527.753849746111,2.174690508940853
5691.96,2509.291092631967,2.1756926704657107
5333.33,2491.3340336474444,2.1766948319905683
5309.73,2474.1326033843534,2.1776969935154256
5381.17,2457.881944585291,2.178699155040283
5357.14,2442.5982487735505,2.179701316565141
5479.45,2428.2827124693295,2.1807034780899985
5090.5,2415.138234879327,2.1817056396148558
5113.64,2403.475082075344,2.1827078011397134
5381.17,2393.406804284586,2.183709962664571
5090.5,2384.818519997964,2.1847121241894287
5429.86,2377.6087370611604,2.185714285714286
5044.84,2371.8689972443894,2.1867164472391436
5067.57,2367.8474853582197,2.1877186087640013
5136.99,2365.6933658194093,2.1887207702888585
