,amostras
7568,7157.1930267996895
7569,7167.548362368171
7570,7173.802739842973
7571,7176.056064978304
7572,7174.774381697367
7573,7170.6807896029795
7574,7164.3033466316565
7575,7155.541751006261
7576,7143.825930159538
7577,7128.519014135164
7578,7109.218152836601
7579,7085.956116181129
7580,7059.0140736365265
7581,7028.631997258171
7582,6995.181477057069
7583,6959.177852663904
7584,6920.887888168206
7585,6880.368904287118
7586,6837.765239128815
7587,6793.386173734024
7588,6747.712619973423
7589,6701.349688014066
7590,6654.992371381643
7591,6609.267114294824
7592,6564.477937266686
7593,6520.597633826878
7594,6477.301595213919
7595,6433.963044450243
7596,6389.837472352949
7597,6344.468023856352
7598,6298.089017219028
7599,6251.427815414551
7600,6205.0453469176555
7601,6159.094838278803
7602,6113.397421972116
7603,6067.489409711938
7604,6020.9591641910265
7605,5973.856062804374
7606,5926.576453484078
7607,5879.436610382067
7608,5832.575169627123
7609,5786.1128608836125
7610,5740.163976610447
7611,5694.842769539425
7612,5650.235270796115
7613,5606.393001637852
7614,5563.594950085028
7615,5522.182659045806
7616,5481.988528808976
7617,5442.387799748639
7618,5402.926850616479
7619,5363.867763786138
7620,5326.234415903991
7621,5291.299429630652
7622,5259.913655706625
7623,5232.262937829318
7624,5208.207504659057
7625,5187.766022351877
7626,5171.218718945584
7627,5158.658066568599
7628,5149.742794345454
7629,5144.239956916646
7630,5142.329914850068
7631,5144.157677578617
7632,5149.708584183259
7633,5159.109375337623
7634,5172.572782521533
7635,5190.107737521872
7636,5211.472937499224
7637,5236.525856234638
7638,5265.563552011098
7639,5299.239821531199
7640,5338.0702776903745
7641,5381.734256062432
7642,5429.091605098774
7643,5479.212320993491
7644,5532.049911378386
7645,5588.1043340690085
7646,5647.717415955861
7647,5710.590878509697
7648,5775.879405736733
7649,5842.606089169639
7650,5909.924210184874
7651,5977.184711942357
7652,6043.824201392857
7653,6109.240610262661
7654,6172.9330135381415
7655,6234.750183661526
7656,6294.983378282773
7657,6354.250312759017
7658,6413.114589985438
7659,6471.752085312449
7660,6529.938340107297
7661,6587.056835310911
7662,6642.244455722908
7663,6694.7986222023255
7664,6744.2704299258285
7665,6790.303648336164
7666,6832.720892657151
7667,6871.482423585495
7668,6906.387323695076
7669,6937.1895488740465
7670,6964.047511410639
7671,6987.652737123951
7672,7008.918406291326
7673,7028.47871129426
7674,7046.504424750719
7675,7063.080744125764
7676,7078.366651365626
7677,7092.24893176942
7678,7104.354368982599
7679,7114.361172396785
7680,7122.020068545656
7681,7127.016520264352
7682,7128.922838967831
7683,7127.481600545195
7684,7122.894318808375
7685,7115.390419567922
7686,7104.654338556398
7687,7090.181535877576
7688,7072.045892536878
7689,7050.866589027067
7690,7027.115547371925
7691,7000.771913143491
7692,6971.4894501472145
7693,6938.881132193002
7694,6902.853158055112
7695,6863.806966720753
7696,6822.507928325872
7697,6779.889806252501
7698,6736.728439899139
7699,6693.129085620224
7700,6648.545843115775
7701,6602.415143796275
7702,6554.643627471187
7703,6505.513605921183
7704,6455.23349598628
7705,6403.7644356245555
7706,6350.95454168617
7707,6296.635897830442
7708,6240.9475927954
7709,6184.754195688093
7710,6129.345287407236
7711,6075.588094894435
7712,6023.661201885134
7713,5973.533102873843
7714,5925.132389349136
7715,5877.995123666052
7716,5831.247024338718
7717,5784.154282399273
7718,5736.764082794132
7719,5689.954599117966
7720,5644.668107379897
7721,5601.229991304581
7722,5559.5254114904765
7723,5519.488048803411
7724,5481.169895055283
7725,5444.638159729311
7726,5410.016766099275
7727,5377.438081405027
7728,5346.945421664659
7729,5318.550295052952
7730,5292.372154839846
7731,5268.664703725569
7732,5247.677852190953
7733,5229.645310394584
7734,5214.764922649141
7735,5202.909790342076
7736,5193.628964593988
7737,5186.619757388983
7738,5182.057473205535
7739,5180.50392071345
7740,5182.694326223219
7741,5189.331141660386
7742,5200.646293379125
7743,5216.195229438485
7744,5235.357734860834
7745,5257.897406742288
7746,5284.064101657334
7747,5314.328031091338
7748,5348.963428651546
7749,5387.779587106101
7750,5430.086067574244
7751,5474.944662396761
7752,5521.642022137871
7753,5569.903579416451
7754,5619.833797005074
7755,5671.8939486468835
7756,5726.486116522992
7757,5783.392439274673
7758,5842.015958074111
7759,5901.701725998787
7760,5961.523734811482
7761,6020.541098208803
7762,6078.461883070927
7763,6135.647434768784
7764,6192.762999789509
7765,6250.596654325645
7766,6309.664728144796
7767,6369.986328097123
7768,6431.231642411495
7769,6492.708150889878
7770,6553.5742945740585
7771,6613.20967263665
7772,6671.17498497549
7773,6727.110552982613
7774,6780.598367077672
7775,6830.876371121076
7776,6877.012389991662
7777,6918.62235027268
7778,6956.100968491474
7779,6989.980414026359
7780,7020.580213582816
7781,7048.223610966438
7782,7073.161928381621
7783,7095.43297432954
7784,7114.908181948483
7785,7131.333934712863
7786,7144.514005567857
7787,7154.312857217263
7788,7160.456322727012
7789,7162.699948711452
7790,7161.072119238695
7791,7155.6429972968535
7792,7146.237160865162
7793,7132.58445508455
7794,7114.5973999212665
7795,7092.5381695504175
7796,7067.113910849978
7797,7039.1869434816035
7798,7009.232301574616
7799,6977.270619009529
7800,6943.267853384249
7801,6907.347581000745
7802,6869.731419077171
7803,6830.813537898482
7804,6791.159972322159
7805,6751.146761592576
7806,6710.802888776814
7807,6670.0997788265
7808,6629.135608641275
7809,6587.971263029299
7810,6546.541214039067
7811,6504.787238575942
7812,6462.610356231626
7813,6419.7383689533335
7814,6375.8796491231105
7815,6330.967951813861
7816,6285.149220282503
7817,6238.561334775361
7818,6191.13707821348
7819,6142.560644399841
7820,6092.553843855523
7821,6041.246124696618
7822,5989.068379768723
7823,5936.488016842706
7824,5884.069159193087
7825,5832.484024048531
7826,5782.2835551975
7827,5733.822832875273
7828,5687.359852032047
7829,5642.933980936899
7830,5600.1807224358845
7831,5558.526394053899
7832,5517.535862873369
7833,5477.048128802508
7834,5437.28137268139
7835,5398.7745373295475
7836,5361.924654997234
7837,5326.7272548160445
7838,5292.989031740532
7839,5260.69731172662
7840,5230.38818247321
7841,5203.051781374739
7842,5179.495883960269
7843,5159.881982147903
7844,5143.888470956607
7845,5131.4330739292145
7846,5123.160967580878
7847,5119.9420976540905
7848,5122.124597536261
7849,5129.4507913141415
7850,5141.323354808023
7851,5157.108064402799
7852,5176.601965700235
7853,5200.202469221521
7854,5228.354476811833
7855,5260.930502270934
7856,5297.150674744204
7857,5336.022525293935
7858,5376.997040025662
7859,5420.289661290251
7860,5466.576824253208
7861,5516.283852769576
7862,5569.083293100892
7863,5624.008748082086
7864,5679.88890779408
7865,5735.9451321114375
7866,5792.212762913091
7867,5849.119342869218
7868,5906.884832249058
7869,5965.618329563167
7870,6025.489897354015
7871,6086.481183144511
7872,6148.226958328771
7873,6210.247866018409
7874,6272.253159156741
7875,6334.130419030256
7876,6395.58367422856
7877,6455.91841454452
7878,6514.333035140429
7879,6570.2971075825235
7880,6623.544600057355
7881,6673.879306074842
7882,6721.174114809058
7883,6765.400104694294
7884,6806.570794837364
7885,6844.807497081121
7886,6880.237924888377
7887,6912.721122442732
7888,6942.051937174126
7889,6968.471567812347
7890,6992.755255593068
7891,7015.830284499367
7892,7038.3033760808075
7893,7060.132517780156
7894,7080.617628043285
7895,7098.835105358955
7896,7114.143406162534
7897,7126.237779109806
7898,7134.8473556837625
7899,7139.64528575746
7900,7140.467184611701
7901,7137.2446074861955
7902,7129.7987519923545
7903,7118.063615589061
7904,7102.379236942842
7905,7083.43785127659
7906,7061.9265798210145
7907,7038.125356555465
7908,7011.834662647105
7909,6982.58590108893
7910,6949.908141641989
7911,6913.700115914723
7912,6874.51078815557
7913,6833.157017601359
7914,6790.015484168438
7915,6745.13696266609
7916,6698.800716194923
7917,6651.264191802798
7918,6602.367509830021
7919,6551.980495875335
7920,6500.366293157536
7921,6447.834488386047
7922,6394.535558389084
7923,6340.650736131095
7924,6286.488359036253
7925,6232.637998402535
7926,6180.05438610928
7927,6129.432821810933
7928,6080.709558479247
7929,6033.536255101543
7930,5987.611660537529
7931,5942.465219484866
7932,5897.699452892304
7933,5853.472534626526
7934,5810.298628517541
7935,5768.479335883205
7936,5727.951037815566
7937,5688.404641232291
7938,5649.393487826435
7939,5610.654074222138
7940,5572.145512805394
7941,5533.7173740968865
7942,5495.321938444546
7943,5457.290325370569
7944,5420.062282102925
7945,5383.998878972368
7946,5349.38244660466
7947,5316.533585137066
7948,5286.062864929067
7949,5258.721827455455
7950,5234.976305968958
7951,5214.963138744711
7952,5198.702988801102
7953,5186.14499868963
7954,5177.113390713541
7955,5171.5255759075935
7956,5169.579939285631
7957,5171.452473090435
7958,5177.122398722045
7959,5186.548059143785
7960,5199.6618590888
7961,5216.378704928649
7962,5236.676647607108
7963,5260.484006423801
7964,5287.671021334997
7965,5318.0902972838
7966,5351.569475659435
7967,5388.039258355843
7968,5427.415545358471
7969,5469.460818069405
7970,5513.937004080278
7971,5560.551178675707
7972,5609.000552339145
7973,5659.19749847472
7974,5711.10534377399
7975,5764.793517267927
7976,5820.764291147647
7977,5879.479709147882
7978,5940.738725305453
7979,6003.9637224340095
7980,6068.593297813945
7981,6134.009318676191
7982,6199.549325141888
7983,6264.691049568787
7984,6329.161962210433
7985,6393.026733047704
7986,6456.43326464456
7987,6519.111521209103
7988,6580.495839363832
7989,6640.117302868386
7990,6697.558702702367
7991,6752.354910493256
7992,6804.007455397219
7993,6852.164782755491
7994,6896.938456349175
7995,6938.707491040038
7996,6977.556354444336
7997,7013.145276406626
7998,7044.972866181953
7999,7072.627404528126
8000,7095.875820962403
8001,7114.642752846991
8002,7128.946328004144
8003,7138.849830548524
8004,7144.506721160276
8005,7146.061609230364
8006,7143.623300309394
8007,7137.583111209142
8008,7128.527518262148
8009,7116.870469431886
8010,7102.9865448243245
8011,7087.250398437429
8012,7069.845326591932
8013,7051.004210704959
8014,7031.096592635961
8015,7010.164439315875
8016,6987.742201427536
8017,6963.207408019779
8018,6936.214794936306
8019,6906.855470626674
8020,6875.378538454969
8021,6841.9547563759015
8022,6806.664962063223
8023,6769.360266076578
8024,6729.887106186739
8025,6688.608010901067
8026,6646.102661613573
8027,6602.4802093400085
8028,6557.448894683771
8029,6510.857809900222
8030,6462.930550487724
8031,6414.0740370817275
8032,6364.635322977699
8033,6314.783989725898
8034,6264.533638153511
8035,6213.869530101323
8036,6162.763174675528
8037,6111.260847254164
8038,6059.747568309081
8039,6008.8231655984455
8040,5958.8838928537225
8041,5909.995972210343
8042,5861.925478320229
8043,5814.263027817407
8044,5766.676256618883
8045,5718.930220035706
8046,5670.858166786746
8047,5622.52396988932
8048,5574.3057580415125
8049,5526.818927859661
8050,5480.723437325744
8051,5436.671456484155
8052,5395.342246161383
8053,5357.113056689161
8054,5321.81780234506
8055,5289.1597949275365
8056,5259.284148174592
8057,5232.608672936261
8058,5209.114805121133
8059,5188.302109125469
8060,5169.77222105383
8061,5153.608134191815
8062,5140.392118852041
8063,5130.919303834924
8064,5125.865970030091
8065,5125.597319669536
8066,5130.107845765193
8067,5139.277645338706
8068,5153.1168392411655
8069,5171.542706416537
8070,5194.105130964912
8071,5220.1418740011095
8072,5249.192667777717
8073,5281.201118208575
8074,5316.332211688674
8075,5354.665493799591
8076,5396.102688770762
8077,5440.566079848652
8078,5488.072691400543
8079,5538.573857994212
8080,5591.956415231356
8081,5648.013705667583
8082,5706.175118509457
8083,5765.390931887304
8084,5824.302261895176
8085,5881.719529546758
8086,5937.320378285463
8087,5991.808087489734
8088,6046.340260919866
8089,6101.899691987456
8090,6158.828701651543
8091,6216.730037776733
8092,6274.918573759693
8093,6332.7519174148065
8094,6389.561712300378
8095,6444.757627305398
8096,6498.020902238271
8097,6549.179698342779
8098,6598.2647882376705
8099,6645.827268371856
8100,6692.610698040037
8101,6738.85105444996
8102,6784.279674249029
8103,6828.588982594025
8104,6871.522646667101
8105,6912.6846448106935
8106,6951.526153821684
8107,6987.44190079612
8108,7019.998009874839
8109,7049.0797097773875
8110,7074.638349232278
8111,7096.599799958634
8112,7115.007532867435
8113,7129.970280960099
8114,7141.4968771581825
8115,7149.404439282614
8116,7153.60071634993
8117,7154.379635017975
8118,7152.0210519738
8119,7146.311001837829
8120,7136.772072696703
8121,7123.183242932
8122,7105.77170685449
8123,7084.926479116007
8124,7060.853014441759
8125,7033.56944056429
8126,7002.925896946733
8127,6968.603488346369
8128,6930.41372464077
8129,6888.594444260155
8130,6843.703502013343
8131,6796.434833978572
8132,6747.554419572734
8133,6697.694753526077
8134,6647.347051803851
8135,6597.172078843777
8136,6547.9073525593785
8137,6499.90134170758
8138,6452.992566135311
8139,6406.7742903580365
8140,6360.94566244651
8141,6315.573062656743
8142,6270.923803337386
8143,6226.971525302666
8144,6183.234942731774
8145,6139.225682198164
8146,6094.9686491590255
8147,6050.810296632417
8148,6006.824673944005
8149,5962.718558982789
8150,5918.165045590678
8151,5873.02441905902
8152,5827.358258385209
8153,5781.420938286762
8154,5735.584950389899
8155,5690.2636104965
8156,5645.880047411322
8157,5602.65207521197
8158,5560.553374504326
8159,5519.609970319625
8160,5479.958430520016
8161,5441.751463861733
8162,5405.181782065988
8163,5370.388834825766
8164,5337.4107116265095
8165,5306.43138003445
8166,5277.9321786485325
8167,5252.385061018763
8168,5229.888700220148
8169,5210.305275935611
8170,5193.797929246252
8171,5181.046523070473
8172,5172.685285079465
8173,5168.760367679169
8174,5168.920214329102
8175,5172.770545266267
8176,5179.971368477904
8177,5190.164798267479
8178,5202.938277530809
8179,5218.156693435305
8180,5236.064575844532
8181,5256.710106121909
8182,5279.916878842428
8183,5305.99062846482
8184,5335.76275864761
8185,5370.011476803799
8186,5408.979150234923
8187,5452.218108814005
8188,5499.135227808226
8189,5549.611602474116
8190,5603.940216783423
8191,5662.351861230052
8192,5724.556981577462
8193,5789.764017459354
8194,5856.953688177335
8195,5924.962825205516
8196,5992.789599567208
8197,6060.163568447875
8198,6127.457130283788
8199,6194.797595157638
8200,6261.6436784398065
8201,6327.162486268109
8202,6390.547474992595
8203,6451.24124374918
8204,6509.1346982378
8205,6564.4367770552535
8206,6617.515431804508
8207,6668.736286529715
8208,6718.17197371091
8209,6765.5636681824635
8210,6810.446349818011
8211,6852.421084726305
8212,6891.579778764707
8213,6928.322552632616
8214,6962.762909554858
8215,6994.644002936969
8216,7023.479268855697
8217,7048.5940242055585
8218,7069.414709243283
8219,7085.815434359432
8220,7098.1500386325615
8221,7107.036962902717
8222,7113.142784006547
8223,7117.067087461883
8224,7119.194124269702
8225,7119.587658183081
8226,7118.060224009597
8227,7114.263797132223
8228,7107.811712707422
8229,7098.538811172837
8230,7086.589020813824
8231,7072.149974297408
8232,7055.297512070425
8233,7036.0813678029
8234,7014.492177614624
8235,6990.377631779526
8236,6963.498827021604
8237,6933.6986488500925
8238,6901.027586529311
8239,6865.626362086166
8240,6827.637307458945
8241,6787.250909465798
8242,6744.683975251479
8243,6700.326754230848
8244,6654.710417366425
8245,6608.128152940553
8246,6560.744893238889
8247,6512.8385244784
8248,6464.477635093964
8249,6415.319070760659
8250,6364.964371813076
8251,6313.373241989707
8252,6260.845730351998
8253,6207.796803087949
8254,6154.817981614413
8255,6102.606416428711
8256,6051.432808269684
8257,6000.949796606624
8258,5950.5500806998325
8259,5899.746646240487
8260,5848.491696907361
8261,5797.306468801267
8262,5746.902655211275
8263,5697.59578775147
8264,5649.4236863461065
8265,5602.847629354951
8266,5558.740664585578
8267,5517.574345162861
8268,5479.022375304691
8269,5442.229859264064
8270,5406.198127750592
8271,5370.360350984444
8272,5335.066573991417
8273,5301.356418319477
8274,5270.333247510954
8275,5242.715845283004
8276,5218.89224907033
8277,5199.14729873654
8278,5183.557598102776
8279,5172.091047582585
8280,5164.8990229005
8281,5162.036155285213
8282,5163.12218528718
8283,5167.605146977567
8284,5175.097699517677
8285,5185.445847153129
8286,5198.617311392084
8287,5214.43615563149
8288,5232.614320414767
8289,5253.1546200121475
8290,5276.549602733983
8291,5303.548536481659
8292,5334.706873570675
8293,5370.104276084956
8294,5409.436741996597
8295,5452.274698863967
8296,5498.1719703352055
8297,5546.697379348976
8298,5597.466094100327
8299,5650.089997122441
8300,5704.290575063654
8301,5760.089495729396
8302,5817.586726670581
8303,5876.461022687928
8304,5935.807705533807
8305,5994.645481767949
8306,6052.753828682044
8307,6110.705268945148
8308,6168.898696635685
8309,6227.14582077263
8310,6285.125459775318
8311,6342.606990628236
8312,6399.379535993267
8313,6455.26507193038
8314,6510.28498613215
8315,6564.682605078889
8316,6618.503781919394
8317,6671.4167508353075
8318,6723.0694234229895
8319,6773.241177837704
8320,6821.671581143245
8321,6868.136847240561
8322,6912.691522907698
8323,6955.331375532259
8324,6995.469908166567
8325,7032.261462384444
8326,7065.187081748617
8327,7094.027731518986
8328,7118.534093518186
8329,7138.316726267875
8330,7153.1959771859865
8331,7163.515457569666
8332,7169.711007483362
8333,7171.771345439819
8334,7169.512782408482
8335,7163.189602907546
8336,7153.5741877063265
8337,7141.3898225538705
8338,7126.80253389259
8339,7109.615770039399
8340,7089.6593206627595
8341,7066.684587150544
8342,7040.21411488571
8343,7010.01559337302
8344,6976.594245620233
8345,6940.877309036671
8346,6903.492703613614
8347,6864.430981509961
8348,6823.34284964088
8349,6780.114092387803
8350,6735.11591120711
8351,6689.035670940856
8352,6642.649537330941
8353,6596.567822167928
8354,6551.0557397219445
8355,6506.1397750393335
8356,6461.668190654949
8357,6417.28090848201
8358,6372.693219835752
8359,6328.153370701942
8360,6284.337912066082
8361,6241.636217751675
8362,6199.7644461413365
8363,6157.9896260175865
8364,6115.503767545985
8365,6071.814091113063
8366,6026.934944108098
8367,5981.113741905064
8368,5934.599483013148
8369,5887.837308011302
8370,5841.469579368831
8371,5795.9069737565
8372,5751.126625116741
8373,5706.779202911352
8374,5662.306169384425
8375,5617.422421739782
8376,5572.518204755452
8377,5528.147366615546
8378,5484.531185307129
8379,5441.7978405478625
8380,5400.38627226146
8381,5361.2082601693655
8382,5325.323355761443
8383,5293.381143260391
8384,5265.385210873307
8385,5240.886545926312
8386,5219.368390426374
8387,5200.459751976891
8388,5184.029340554483
8389,5170.3348353709
8390,5159.924548093424
8391,5153.199509211057
8392,5150.297824873001
8393,5151.567450925215
8394,5157.65890012284
8395,5168.854774064747
8396,5184.823297462667
8397,5205.247236558851
8398,5230.186312307301
8399,5259.59291443584
8400,5292.857151148263
8401,5329.170603108609
8402,5368.090886815426
8403,5409.432588080111
8404,5453.119678906586
8405,5499.403976727046
8406,5548.68110009159
8407,5601.189748507684
8408,5656.952137727295
8409,5715.569561622391
8410,5776.34678813885
8411,5838.845210465945
8412,5902.86381247294
8413,5967.891669053664
8414,6033.110115662351
8415,6097.910467982196
8416,6161.99332058307
8417,6224.949854787666
8418,6286.168086371047
8419,6345.3134728092255
8420,6402.514716378565
8421,6458.02471793532
8422,6511.9770298123585
8423,6564.378945262554
8424,6615.239996835018
8425,6664.565405253534
8426,6712.16134983577
8427,6757.653252951316
8428,6800.593799652866
8429,6840.681030308779
8430,6878.110292420213
8431,6913.283038910856
8432,6946.157785382147
8433,6976.2927540550645
8434,7003.308983295219
8435,7027.193870548097
8436,7048.25732663531
8437,7066.766843235736
8438,7082.8461371800095
8439,7096.598261310548
8440,7108.026462604993
8441,7117.027704600991
8442,7123.3940843370365
8443,7126.763529239455
8444,7126.982897689546
8445,7124.455885224504
8446,7119.694517168062
8447,7112.686096005328
8448,7103.030138753268
8449,7090.380399902976
8450,7074.500890250852
8451,7055.249678960792
8452,7032.643051732069
8453,7006.716468249412
8454,6977.40038871871
8455,6944.7333690534
8456,6909.068016344831
8457,6870.8495061987105
8458,6830.330099366991
8459,6787.548921624151
8460,6742.484877560028
8461,6695.417577127806
8462,6646.926013600873
8463,6597.314959500175
8464,6546.468313016964
8465,6494.338248367925
8466,6441.306979615517
8467,6387.986416274549
8468,6334.739100845514
8469,6281.5897478735005
8470,6228.473694044741
8471,6175.278717663791
8472,6121.852141771711
8473,6068.349688103551
8474,6015.555602203353
8475,5964.474939052478
8476,5915.499226243079
8477,5868.202456324881
8478,5821.802197195918
8479,5775.73562536055
8480,5730.103157663082
8481,5685.500858700333
8482,5642.32875961583
8483,5600.4824907547045
8484,5559.672494319048
8485,5519.854908456862
8486,5481.337976505522
8487,5444.6260220207705
8488,5410.244123639001
8489,5378.463565899201
8490,5349.0831354316215
8491,5321.586072953674
8492,5295.558658849201
8493,5271.029439853173
8494,5248.409207650294
8495,5228.170188650638
8496,5210.708024528688
8497,5196.427640768882
8498,5185.694315775762
8499,5178.624186457295
8500,5175.199432581915
8501,5175.443313225183
8502,5179.229020986997
8503,5186.2968774193905
8504,5196.590090325991
8505,5210.49522905613
8506,5228.763673262422
8507,5251.927457185309
8508,5279.854723101817
8509,5312.015091784383
8510,5347.767894771907
8511,5386.350331965554
8512,5426.9977836334165
8513,5469.232181782405
8514,5513.200219646492
8515,5559.596202904276
8516,5608.847901588462
8517,5660.573187752148
8518,5713.889067163334
8519,5767.967827968414
8520,5822.493804274078
8521,5877.626645741421
8522,5933.529834638507
8523,5990.354885956145
8524,6048.496694906893
8525,6108.374990286343
8526,6170.053271291539
8527,6233.212104266351
8528,6297.319435118201
8529,6361.694179912426
8530,6425.614904759568
8531,6488.469914652554
8532,6549.77597056027
8533,6609.297392826033
8534,6666.989742871848
8535,6722.536072850763
8536,6775.315184141809
8537,6824.939298463145
8538,6871.365457764716
8539,6914.522501199257
8540,6954.254943164001
8541,6990.520521957102
8542,7023.3364539563145
8543,7052.611734870423
8544,7078.187277662034
8545,7099.967582770012
8546,7117.917603273353
8547,7131.955641558143
8548,7141.990833393452
8549,7148.165302160442
8550,7150.721204521532
8551,7149.569442588727
8552,7144.505379513483
8553,7135.693096805309
8554,7123.418970332426
8555,7107.74754347349
8556,7088.851809005066
8557,7067.119755475081
8558,7042.688494397932
8559,7015.494040896207
8560,6985.862053172057
8561,6954.636520385582
8562,6922.68659088688
8563,6890.429755095223
8564,6857.833039734787
8565,6824.75441074257
8566,6791.108576990015
8567,6756.616370331234
8568,6720.761136069143
8569,6683.302235853507
8570,6644.3797325103
8571,6604.068040631252
8572,6562.454755016944
8573,6519.925222495862
8574,6476.834951367283
8575,6433.146154225789
8576,6388.623998234779
8577,6343.159447045026
8578,6296.741945945454
8579,6249.406039689534
8580,6201.375693190868
8581,6153.065651681159
8582,6104.898506757697
8583,6057.0498940020625
8584,6009.352705786748
8585,5961.619307601118
8586,5913.85223365424
8587,5865.998839377159
8588,5817.893930232396
8589,5769.527592116984
8590,5721.057730144984
8591,5672.711595410579
8592,5624.925329946775
8593,5578.349393456417
8594,5533.455829976859
8595,5490.340945512742
8596,5449.208352397062
8597,5410.58099384908
8598,5374.682531959903
8599,5341.085525031046
8600,5309.116695689056
8601,5278.486187717233
8602,5249.5950634236015
8603,5223.274683808107
8604,5200.417955255975
8605,5181.759583477527
8606,5167.557407080293
8607,5157.591102828763
8608,5151.826031018325
8609,5150.799412320223
8610,5155.042188460534
8611,5164.518803197245
8612,5178.867911183418
8613,5197.685540194846
8614,5220.436968141388
8615,5246.657456766881
8616,5276.190995238408
8617,5308.786833931507
8618,5343.837336231354
8619,5380.868325038664
8620,5420.017981978171
8621,5461.87998178554
8622,5506.879489513532
8623,5554.909658220041
8624,5605.586904643835
8625,5658.3816598375215
8626,5712.554863922747
8627,5767.661625459879
8628,5823.974031242283
8629,5882.056231588716
8630,5942.091158876568
8631,6003.580678429087
8632,6065.658158611767
8633,6127.669713189923
8634,6189.263957840176
8635,6250.049298742486
8636,6309.568748451951
8637,6367.678576439807
8638,6424.554817287549
8639,6480.240394985075
8640,6534.420668933652
8641,6586.518250829999
8642,6635.983292124903
8643,6682.662711879254
8644,6726.826807739387
8645,6768.793672726633
8646,6808.592529706431
8647,6846.195017134256
8648,6882.043267581048
8649,6916.83774632398
8650,6950.846641336979
8651,6983.875923472829
8652,7015.6146464671365
8653,7045.59510596521
8654,7073.073904554311
8655,7097.394860721241
8656,7118.464237396966
8657,7136.5589387343
8658,7151.756962319959
8659,7163.705646271223
8660,7171.779925736581
8661,7175.446664251246
8662,7174.53470460806
8663,7169.2447811196325
8664,7160.006852370424
8665,7147.2682831621105
8666,7131.415439113286
8667,7112.814279309745
8668,7091.570098900917
8669,7067.268372428788
8670,7039.367839129566
8671,7007.738808851769
8672,6972.58374295091
8673,6934.252419326064
8674,6893.364373402726
8675,6850.703027053561
8676,6806.871106333024
8677,6762.181195039171
8678,6716.674576390104
8679,6670.2076104348525
8680,6622.634109926193
8681,6573.844175070563
8682,6523.832714708249
8683,6472.84046282173
8684,6421.214054528462
8685,6369.309926777348
8686,6317.692206511382
8687,6267.0426424990055
8688,6217.726756830552
8689,6169.656814670635
8690,6122.584741324015
8691,6076.379724258864
8692,6030.9500414863
8693,5985.990984875826
8694,5940.974063688858
8695,5895.488130567889
8696,5849.638533661736
8697,5804.028993274517
8698,5759.282702133974
8699,5715.705645636475
8700,5673.346669174512
8701,5632.047904133739
8702,5591.45570847768
8703,5551.342867170133
8704,5512.020575564654
8705,5474.187062249929
8706,5438.411633079313
8707,5404.924955291507
8708,5373.631799846715
8709,5344.293105153981
8710,5316.907069311581
8711,5291.773915741114
8712,5269.111648787588
8713,5248.98605566476
8714,5231.800589026418
8715,5218.275149287605
8716,5208.840767611335
8717,5203.666936840609
8718,5202.886462275824
8719,5206.1833472873
8720,5212.751843295515
8721,5221.9585143839895
8722,5233.6857145434615
8723,5248.359984982847
8724,5266.844257110816
8725,5289.840220570575
8726,5317.409281592629
8727,5349.01491475499
8728,5383.703260477705
8729,5420.462059953661
8730,5458.685252798458
8731,5498.547531765407
8732,5540.966050306331
8733,5586.829988439723
8734,5636.3910045447
8735,5689.541088973413
8736,5746.2031367544405
8737,5806.1957893345
8738,5868.919697473231
8739,5933.4312478636875
8740,5998.861931944221
8741,6064.581570871503
8742,6130.097365901548
8743,6195.217101291655
8744,6260.188931522985
8745,6325.331817914937
8746,6390.545695735985
8747,6455.093741552877
8748,6517.883559234191
8749,6578.177974100116
8750,6635.788600134918
8751,6690.640304110405
8752,6742.613196848386
8753,6791.682368147246
8754,6838.015889082763
8755,6881.847592394581
8756,6923.173186928367
8757,6961.776034126243
8758,6997.462142492975
8759,7030.018551459335
8760,7059.052621486605
8761,7084.054853303205
8762,7104.571494461012
8763,7120.312592173858
8764,7131.39167918042
8765,7138.472063199236
8766,7142.334826498049
8767,7143.427541745634
8768,7141.980645669401
8769,7138.0850526816475
8770,7131.600382406428
8771,7122.479174543409
8772,7111.061496623241
8773,7097.715128331814
8774,7082.516241409662
8775,7065.52321501326
8776,7046.916020541628
8777,7026.737116820938
8778,7004.810137645341
8779,6980.875967513647
8780,6954.720661377899
8781,6926.1963919931995
8782,6895.065086658188
8783,6861.087159564531
8784,6824.486111354186
8785,6785.911524311139
8786,6745.801352226889
8787,6704.124665229659
8788,6660.672380907669
8789,6615.3460266566535
8790,6568.202022767819
8791,6519.4599462757415
8792,6469.553023181067
8793,6418.992631801792
8794,6368.162258357386
8795,6317.216854178509
8796,6266.118403615742
8797,6214.757816477238
8798,6162.944336167035
8799,6110.5184482931945
8800,6057.691779666626
8801,6004.950645711969
8802,5952.633997886301
8803,5900.873167247671
8804,5849.725966931167
8805,5799.361486598256
8806,5750.3119153860625
8807,5703.218899356456
8808,5658.193944592728
8809,5614.710842645842
8810,5572.023349238538
8811,5529.558493764363
8812,5487.137901657238
8813,5444.99279643827
8814,5403.763257424111
8815,5364.488799567651
8816,5328.221193207963
8817,5295.503996625588
8818,5266.382274476097
8819,5240.840976941705
8820,5218.9809970739625
8821,5200.912858685303
8822,5186.628878405759
8823,5175.879167882975
8824,5168.430909305888
8825,5164.475386298625
8826,5164.411111301597
8827,5168.369992505026
8828,5176.170451837774
8829,5187.460743751746
